16.0;440.943;0;83.367;440.943;40.943;0.9433;0.94326;4.33E-02;3.26E-03;6;440.943;0;83.367;440.943;40.943;0.9433;0.94326;4.33E-02;3.26E-03
16.1;440.97;0;83.367;440.97;40.97;0.9704;0.97042;7.04E-02;4.20E-04;6.1;440.97;0;83.367;440.97;40.97;0.9704;0.97042;7.04E-02;4.20E-04
16.2;441.014;0;83.367;441.014;41.014;1.0137;0.01375;1.37E-02;3.75E-03;6.2;441.014;0;83.367;441.014;41.014;1.0137;0.01375;1.37E-02;3.75E-03
16.3;440.99;0;83.367;440.99;40.99;0.9898;0.98975;8.98E-02;9.75E-03;6.3;440.99;0;83.367;440.99;40.99;0.9898;0.98975;8.98E-02;9.75E-03
16.4;440.943;0;83.367;440.943;40.943;0.9425;0.94254;4.25E-02;2.54E-03;6.4;440.943;0;83.367;440.943;40.943;0.9425;0.94254;4.25E-02;2.54E-03
16.5;440.964;0;83.367;440.964;40.964;0.9643;0.96429;6.43E-02;4.29E-03;6.5;440.964;0;83.367;440.964;40.964;0.9643;0.96429;6.43E-02;4.29E-03
16.6;441.005;0;83.367;441.005;41.005;1.0048;0.00483;4.83E-03;4.83E-03;6.6;441.005;0;83.367;441.005;41.005;1.0048;0.00483;4.83E-03;4.83E-03
16.7;440.985;0;83.367;440.985;40.985;0.9847;0.98466;8.47E-02;4.66E-03;6.7;440.985;0;83.367;440.985;40.985;0.9847;0.98466;8.47E-02;4.66E-03
16.8;440.943;0;83.367;440.943;40.943;0.9427;0.94268;4.27E-02;2.68E-03;6.8;440.943;0;83.367;440.943;40.943;0.9427;0.94268;4.27E-02;2.68E-03
16.9;440.968;0;83.367;440.968;40.968;0.968;0.96804;6.80E-02;8.04E-03;6.9;440.968;0;83.367;440.968;40.968;0.968;0.96804;6.80E-02;8.04E-03
17.0;441.019;0;83.367;441.019;41.019;1.019;0.01903;1.90E-02;9.03E-03;7;441.019;0;83.367;441.019;41.019;1.019;0.01903;1.90E-02;9.03E-03
17.1;441.005;0;83.367;441.005;41.005;1.005;0.00501;5.01E-03;5.01E-03;7.1;441.005;0;83.367;441.005;41.005;1.005;0.00501;5.01E-03;5.01E-03
17.2;440.965;0;83.367;440.965;40.965;0.9649;0.96491;6.49E-02;4.91E-03;7.2;440.965;0;83.367;440.965;40.965;0.9649;0.96491;6.49E-02;4.91E-03
